"Date","Price","Open","High","Low","Vol.","Change %"
2021- 07- 13,"161,000","162,500","163,500","160,500",3.78M,-0.62%
2021- 07- 12,"162,000","161,000","162,500","158,000",3.23M,0.93%
2021- 07- 11,"162,000","161,000","162,500","158,000",0,0%
2021- 07- 09,"160,500","161,500","162,000","158,500",3.77M,-1.53%
2021- 07- 08,"163,000","161,500","164,500","161,000",4.09M,1.24%
2021- 07- 07,"161,000","158,500","163,500","158,500",4.38M,2.22%
2021- 07- 06,"157,500","157,500","159,000","157,000",2.02M,0.32%
2021- 07- 05,"157,000","160,500","162,000","156,500",4.48M,-1.57%
2021- 07- 04,"157,000","160,500","162,000","156,500",0,0%
2021- 07- 02,"159,500","158,500","161,500","156,000",4.37M,-0.31%
2021- 07- 01,"160,000","164,000","165,500","159,500",4.61M,-1.84%
2021- 06- 30,"163,000","159,000","165,000","157,500",7.24M,3.16%
2021- 06- 29,"158,000","156,000","158,000","154,500",3.91M,1.94%
2021- 06- 28,"155,000","154,500","157,500","154,000",5.09M,0.32%
2021- 06- 27,"155,000","154,500","157,500","154,000",0,0%
2021- 06- 25,"154,500","155,000","159,500","150,500",12.22M,-1.59%
2021- 06- 24,"157,000","172,000","173,000","155,500",18.28M,-7.37%
2021- 06- 23,"169,500","162,500","170,000","161,000",8.98M,6.60%
2021- 06- 22,"159,000","158,000","159,000","155,500",4.59M,2.58%
2021- 06- 21,"155,000","155,500","159,500","152,000",8.30M,0.00%
2021- 06- 20,"155,000","155,500","159,500","152,000",0,0%
2021- 06- 18,"155,000","150,000","157,500","149,500",7.64M,4.73%
2021- 06- 17,"148,000","142,000","149,500","140,500",5.38M,3.50%
2021- 06- 16,"143,000","144,000","146,000","142,500",4.97M,-1.04%
2021- 06- 15,"144,500","143,500","144,500","140,500",4.92M,1.40%
2021- 06- 14,"142,500","136,000","143,000","136,000",6.20M,5.17%
2021- 06- 13,"142,500","136,000","143,000","136,000",0,0%
2021- 06- 11,"135,500","134,500","136,500","132,000",3.64M,1.50%
2021- 06- 10,"133,500","130,000","135,000","129,500",5.27M,3.49%
2021- 06- 09,"129,000","128,500","130,000","128,500",1.93M,0.39%
2021- 06- 08,"128,500","127,000","128,500","126,500",2.24M,1.98%
2021- 06- 07,"126,000","125,000","127,000","125,000",1.89M,1.61%
2021- 06- 06,"126,000","125,000","127,000","125,000",0,0%
2021- 06- 04,"124,000","126,000","126,000","123,000",2.66M,-1.98%
2021- 06- 03,"126,500","127,500","128,500","126,000",1.72M,-0.39%
2021- 06- 02,"127,000","128,000","129,500","126,000",2.58M,0.00%
2021- 06- 01,"127,000","123,500","127,000","123,000",3.54M,3.25%
2021- 05- 31,"123,000","122,000","123,000","120,500",2.29M,0.82%
2021- 05- 30,"123,000","122,000","123,000","120,500",0,0%
2021- 05- 28,"122,000","125,000","125,500","120,500",3.67M,-2.40%
2021- 05- 27,"125,000","120,000","125,000","119,500",7.33M,4.60%
2021- 05- 26,"119,500","118,500","120,000","117,500",2.30M,1.27%
2021- 05- 25,"118,000","117,000","118,000","116,000",1.76M,1.29%
2021- 05- 24,"116,500","116,500","118,000","115,500",1.71M,-0.43%
2021- 05- 23,"116,500","116,500","118,000","115,500",0,0%
2021- 05- 21,"117,000","116,000","119,000","114,500",3.01M,3.08%
2021- 05- 20,"113,500","112,500","115,500","112,000",2.06M,0.44%
2021- 05- 19,"113,500","112,500","115,500","112,000",0,0%
2021- 05- 18,"113,000","111,500","114,500","111,000",1.57M,2.26%
2021- 05- 17,"110,500","109,000","111,000","109,000",1.65M,1.38%
2021- 05- 16,"110,500","109,000","111,000","109,000",0,0%
2021- 05- 14,"109,000","109,500","111,500","108,000",2.25M,-0.46%
2021- 05- 13,"109,500","109,000","111,000","108,000",4.18M,-3.10%
2021- 05- 12,"113,000","115,000","115,500","112,000",2.54M,-1.31%
2021- 05- 11,"114,500","115,000","117,000","114,500",1.86M,-1.29%
2021- 05- 10,"116,000","115,500","116,500","114,500",1.88M,1.31%
2021- 05- 09,"116,000","115,500","116,500","114,500",0,0%
2021- 05- 07,"114,500","115,500","117,000","114,000",2.03M,-0.43%
2021- 05- 06,"115,000","115,000","117,500","113,500",3.22M,-0.43%
2021- 05- 05,"115,000","115,000","117,500","113,500",0,0%
2021- 05- 04,"115,500","113,500","116,000","112,000",2.21M,0.87%
2021- 05- 03,"114,500","112,500","116,000","110,000",2.82M,0.88%
2021- 05- 02,"114,500","112,500","116,000","110,000",0,0%
2021- 04- 30,"113,500","117,000","117,000","113,000",4.30M,-2.99%
2021- 04- 29,"117,000","120,000","120,500","115,500",3.43M,-2.09%
2021- 04- 28,"119,500","121,500","122,000","119,000",2.26M,-1.65%
2021- 04- 27,"121,500","118,500","124,500","118,500",5.29M,2.97%
2021- 04- 26,"118,000","118,000","118,000","117,500",1.71M,0.43%
2021- 04- 25,"118,000","118,000","118,000","117,500",0,0%
2021- 04- 23,"117,500","116,500","118,500","114,500",2.46M,0.00%
2021- 04- 22,"117,500","118,000","119,500","117,500",2.26M,-0.42%
2021- 04- 21,"118,000","119,500","119,500","117,000",4.44M,-1.26%
2021- 04- 20,"119,500","119,000","121,000","118,000",2.93M,0.42%
2021- 04- 19,"119,000","120,000","122,000","117,500",5.39M,0.00%
2021- 04- 18,"119,000","120,000","122,000","117,500",0,0%
2021- 04- 16,"119,000","115,500","120,500","115,500",9.31M,-1.24%
2021- 04- 15,"120,500","120,500","132,500","118,000",16.94M,7.97%
2021- 04- 09,"111,600","110,800","112,200","110,200",3.85M,1.82%
2021- 04- 08,"109,600","107,800","112,200","106,800",4.51M,1.11%
2021- 04- 07,"108,400","108,800","108,800","105,200",4.09M,-0.37%
2021- 04- 06,"108,800","101,200","109,000","101,000",8.55M,8.37%
2021- 04- 05,"100,400","100,600","101,000","100,000",1.53M,-79.96%
2021- 04- 04,"100,400","100,600","101,000","100,000",0,0%
2021- 04- 02,"100,200","101,600","101,600","99,800",1.48M,0.40%
2021- 04- 01,"99,800","100,000","100,800","98,400",2.05M,0.20%
2021- 03- 31,"99,600","98,800","101,000","98,200",2.50M,0.91%
2021- 03- 30,"98,700","98,000","99,400","97,900",1.54M,1.23%
2021- 03- 29,"97,500","99,200","99,300","97,000",1.71M,-80.30%
2021- 03- 28,"97,500","99,200","99,300","97,000",0,0%
2021- 03- 26,"99,000","97,600","99,000","97,200",1.86M,2.06%
2021- 03- 25,"97,000","98,000","98,200","96,400",1.92M,-1.42%
2021- 03- 24,"98,400","97,300","98,400","96,400",1.43M,0.31%
2021- 03- 23,"98,100","99,200","100,600","97,100",1.89M,-0.71%
2021- 03- 22,"98,800","98,600","99,300","97,600",1.56M,-79.94%
2021- 03- 21,"98,800","98,600","99,300","97,600",0,0%
2021- 03- 19,"98,500","97,700","99,400","96,800",2.57M,-1.10%
2021- 03- 18,"99,600","97,700","100,800","97,200",3.83M,2.68%
2021- 03- 17,"97,000","95,800","98,200","95,600",2.01M,1.25%
2021- 03- 16,"95,800","96,200","97,000","95,600",1.35M,0.00%
2021- 03- 15,"95,800","96,000","96,400","94,400",1.72M,-80.08%
2021- 03- 14,"95,800","96,000","96,400","94,400",0,0%
2021- 03- 12,"96,200","97,800","98,000","95,400",2.15M,0.42%
2021- 03- 11,"95,800","92,100","96,900","91,400",4.62M,4.13%
2021- 03- 10,"92,000","90,500","92,900","89,800",4.47M,4.31%
2021- 03- 09,"88,200","89,700","90,300","86,900",5.31M,-2.86%
2021- 03- 08,"90,800","94,400","94,900","90,800",3.34M,-80.72%
2021- 03- 07,"90,800","94,400","94,900","90,800",0,0%
2021- 03- 05,"94,200","93,800","94,800","92,600",3.54M,-2.28%
2021- 03- 04,"96,400","97,500","98,000","96,200",3.45M,-2.33%
2021- 03- 03,"98,700","98,100","99,000","97,600",2.54M,0.41%
2021- 03- 02,"98,300","99,800","100,800","98,000",4.58M,-79.86%
2021- 03- 01,"98,300","99,800","100,800","98,000",0,0%
2021- 02- 26,"97,600","99,500","100,400","96,100",8.02M,0.72%
2021- 02- 25,"96,900","95,600","96,900","94,700",2.57M,2.32%
2021- 02- 24,"94,700","97,400","98,500","94,500",3.21M,-2.77%
2021- 02- 23,"97,400","96,300","98,500","95,400",3.31M,-0.71%
2021- 02- 22,"98,100","101,000","102,000","98,000",3.17M,-80.54%
2021- 02- 21,"98,100","101,000","102,000","98,000",0,0%
2021- 02- 19,"100,800","99,400","101,200","98,000",3.45M,0.60%
2021- 02- 18,"100,200","101,200","103,400","100,200",2.30M,-1.57%
2021- 02- 17,"101,800","103,000","103,000","100,600",2.79M,-0.97%
2021- 02- 16,"102,800","100,800","103,800","99,900",5.37M,2.39%
2021- 02- 15,"100,400","99,800","101,000","98,400",5.23M,-79.49%
2021- 02- 14,"100,400","99,800","101,000","98,400",0,0%
2021- 02- 10,"97,900","93,200","98,100","93,200",9.02M,6.18%
2021- 02- 09,"92,200","92,000","93,500","90,500",3.66M,0.88%
2021- 02- 08,"91,400","91,000","92,400","90,000",2.55M,-79.91%
2021- 02- 07,"91,400","91,000","92,400","90,000",0,0%
2021- 02- 05,"91,000","91,400","92,200","89,500",2.03M,0.11%
2021- 02- 04,"90,900","92,600","92,600","89,800",2.57M,-1.62%
2021- 02- 03,"92,400","90,100","92,400","89,400",3.65M,3.70%
2021- 02- 02,"89,100","90,000","91,400","88,700",3.30M,0.91%
2021- 02- 01,"88,300","87,200","88,600","85,000",4.53M,-79.98%
2021- 01- 31,"88,300","87,200","88,600","85,000",0,0%
2021- 01- 29,"88,200","92,000","92,100","87,200",5.33M,-3.71%
2021- 01- 28,"91,600","90,800","93,700","90,400",4.59M,-1.51%
2021- 01- 27,"93,000","92,600","95,400","92,200",3.49M,0.87%
2021- 01- 26,"92,200","95,800","95,800","92,100",4.04M,-2.64%
2021- 01- 25,"94,700","94,400","95,100","92,000",3.59M,-79.55%
2021- 01- 24,"94,700","94,400","95,100","92,000",0,0%
2021- 01- 22,"92,600","91,200","95,200","90,500",5.79M,1.98%
2021- 01- 21,"90,800","90,500","92,200","90,400",3.38M,2.25%
2021- 01- 20,"88,800","89,600","90,000","87,400",2.97M,0.91%
2021- 01- 19,"88,000","85,600","88,900","85,600",2.90M,2.92%
2021- 01- 18,"85,500","86,700","88,300","85,400",4.17M,-80.46%
2021- 01- 17,"85,500","86,700","88,300","85,400",0,0%
2021- 01- 15,"87,500","90,400","91,800","87,300",4.94M,-3.10%
2021- 01- 14,"90,300","90,800","92,600","90,000",4.00M,-0.66%
2021- 01- 13,"90,900","91,700","92,400","89,900",3.89M,-0.66%
2021- 01- 12,"91,500","89,200","92,000","86,600",7.85M,0.99%
2021- 01- 11,"90,600","88,200","92,600","85,800",15.75M,-79.12%
2021- 01- 10,"90,600","88,200","92,600","85,800",0,0%
2021- 01- 08,"86,800","82,600","87,200","80,900",12.23M,7.83%
2021- 01- 07,"80,500","80,400","80,700","78,600",3.86M,1.77%
2021- 01- 06,"79,100","79,000","82,000","78,900",7.13M,0.64%
2021- 01- 05,"78,600","78,600","79,100","77,400",3.73M,-0.76%
2021- 01- 04,"79,200","78,400","79,300","77,100",4.25M,1.67%
2020- 12- 30,"77,900","76,900","78,800","76,700",4.05M,1.30%
2020- 12- 29,"76,900","76,200","77,100","75,600",4.26M,3.08%
2020- 12- 28,"74,600","74,900","75,400","73,900",3.21M,-80.05%
2020- 12- 27,"74,600","74,900","75,400","73,900",0,0%
2020- 12- 24,"74,800","75,700","76,000","74,400",2.31M,-0.93%
2020- 12- 23,"75,500","76,200","77,100","75,400",3.14M,0.40%
2020- 12- 22,"75,200","76,000","77,900","75,100",4.35M,-0.92%
2020- 12- 21,"75,900","73,400","76,000","73,400",4.08M,-79.32%
2020- 12- 20,"75,900","73,400","76,000","73,400",0,0%
2020- 12- 18,"73,400","73,800","73,900","73,100",2.13M,-0.54%
2020- 12- 17,"73,800","74,800","74,800","73,700",2.27M,-0.81%
2020- 12- 16,"74,400","74,700","75,000","74,200",1.33M,0.27%
2020- 12- 15,"74,200","74,700","75,100","73,800",1.94M,-0.67%
2020- 12- 14,"74,700","75,300","76,200","74,500",2.36M,-80.05%
2020- 12- 13,"74,700","75,300","76,200","74,500",0,0%
2020- 12- 11,"74,900","74,800","76,000","74,600",2.18M,1.08%
2020- 12- 10,"74,100","74,200","75,600","73,500",4.07M,-1.20%
2020- 12- 09,"75,000","75,000","75,600","74,600",2.88M,0.13%
2020- 12- 08,"74,900","77,500","77,600","74,800",3.82M,-2.73%
2020- 12- 07,"77,000","79,000","79,000","76,100",4.46M,-80.23%
2020- 12- 06,"77,000","79,000","79,000","76,100",0,0%
2020- 12- 04,"77,900","74,800","78,500","74,200",7.75M,4.14%
2020- 12- 03,"74,800","74,600","74,800","73,800",2.31M,0.27%
2020- 12- 02,"74,600","75,100","75,100","74,200",2.09M,-0.40%
2020- 12- 01,"74,900","73,900","75,000","73,800",2.25M,1.77%
2020- 11- 30,"73,600","74,600","74,800","73,600",2.67M,-80.27%
2020- 11- 29,"73,600","74,600","74,800","73,600",0,0%
2020- 11- 27,"74,600","75,100","75,500","74,200",1.67M,-0.27%
2020- 11- 26,"74,800","73,500","74,900","73,300",2.68M,1.91%
2020- 11- 25,"73,400","75,500","75,500","73,200",3.50M,-1.61%
2020- 11- 24,"74,600","73,300","75,400","73,300",3.23M,1.63%
2020- 11- 23,"73,400","73,700","73,800","73,000",1.80M,-79.92%
2020- 11- 22,"73,400","73,700","73,800","73,000",0,0%
2020- 11- 20,"73,100","73,300","73,600","72,400",1.32M,0.00%
2020- 11- 19,"73,100","73,500","74,300","73,100",2.14M,0.00%
2020- 11- 18,"73,100","72,000","73,700","71,900",2.41M,0.97%
2020- 11- 17,"72,400","71,600","73,000","71,200",2.25M,0.00%
2020- 11- 16,"72,400","74,200","74,300","71,900",2.78M,-80.19%
2020- 11- 15,"72,400","74,200","74,300","71,900",0,0%
2020- 11- 13,"73,100","71,000","73,200","71,000",2.66M,2.24%
2020- 11- 12,"71,500","72,000","72,900","71,000",2.66M,0.56%
2020- 11- 11,"71,100","70,300","71,700","69,500",3.55M,-0.14%
2020- 11- 10,"71,200","71,500","72,300","70,800",5.50M,-4.17%
2020- 11- 09,"74,300","75,000","75,200","73,500",2.96M,-79.95%
2020- 11- 08,"74,300","75,000","75,200","73,500",0,0%
2020- 11- 06,"74,100","73,400","76,100","73,100",6.55M,2.07%
2020- 11- 05,"72,600","71,800","73,700","70,600",5.28M,0.97%
2020- 11- 04,"71,900","68,100","72,200","68,000",7.11M,6.84%
2020- 11- 03,"67,300","66,900","67,800","66,400",2.01M,0.60%
2020- 11- 02,"66,900","66,100","67,100","65,600",1.59M,-79.73%
2020- 11- 01,"66,900","66,100","67,100","65,600",0,0%
2020- 10- 30,"66,000","68,600","68,800","66,000",2.75M,-3.79%
2020- 10- 29,"68,600","68,400","69,100","67,700",2.43M,-1.01%
2020- 10- 28,"69,300","67,100","69,300","67,000",3.12M,3.74%
2020- 10- 27,"66,800","64,900","68,700","64,900",3.94M,1.37%
2020- 10- 26,"65,900","67,400","68,200","65,600",3.55M,-80.62%
2020- 10- 25,"65,900","67,400","68,200","65,600",0,0%
2020- 10- 23,"68,000","69,700","70,000","68,000",3.07M,-2.58%
2020- 10- 22,"69,800","70,300","70,400","69,100",1.87M,-1.27%
2020- 10- 21,"70,700","70,200","72,200","70,200",2.55M,0.28%
2020- 10- 20,"70,500","69,600","70,600","68,000",3.77M,-0.14%
2020- 10- 19,"70,600","71,600","72,500","70,400",1.80M,-80.25%
2020- 10- 18,"70,600","71,600","72,500","70,400",0,0%
2020- 10- 16,"71,500","72,200","72,400","71,000",1.99M,-1.24%
2020- 10- 15,"72,400","73,600","73,700","72,000",2.10M,-1.76%
2020- 10- 14,"73,700","74,000","75,000","73,200",1.55M,-0.94%
2020- 10- 13,"74,400","74,800","75,400","74,300",1.50M,0.13%
2020- 10- 12,"74,300","76,600","76,600","74,200",2.35M,-80.40%
2020- 10- 11,"74,300","76,600","76,600","74,200",0,0%
2020- 10- 08,"75,800","76,700","77,400","75,800",3.11M,-0.39%
2020- 10- 07,"76,100","75,600","76,300","75,200",1.97M,-0.26%
2020- 10- 06,"76,300","74,700","76,700","74,000",3.79M,2.97%
2020- 10- 05,"74,100","72,100","74,100","71,600",2.60M,-79.67%
2020- 10- 04,"74,100","72,100","74,100","71,600",0,0%
2020- 09- 29,"72,900","74,900","75,000","72,800",2.92M,-1.22%
2020- 09- 28,"73,800","71,300","74,400","70,800",3.35M,-79.00%
2020- 09- 27,"73,800","71,300","74,400","70,800",0,0%
2020- 09- 25,"70,300","71,200","71,600","69,300",2.23M,-0.14%
2020- 09- 24,"70,400","72,200","72,300","70,200",3.78M,-3.69%
2020- 09- 23,"73,100","71,700","73,400","70,600",4.57M,3.54%
2020- 09- 22,"70,600","72,200","73,800","70,200",4.37M,-3.16%
2020- 09- 21,"72,900","74,300","74,800","72,800",2.62M,-80.46%
2020- 09- 20,"72,900","74,300","74,800","72,800",0,0%
2020- 09- 18,"74,600","73,800","75,400","73,200",2.44M,0.54%
2020- 09- 17,"74,200","74,700","74,800","73,800",3.06M,-1.59%
2020- 09- 16,"75,400","76,800","76,900","75,400",2.41M,-1.05%
2020- 09- 15,"76,200","74,200","77,000","73,800",4.27M,2.01%
2020- 09- 14,"74,700","75,400","75,600","73,800",4.12M,-80.29%
2020- 09- 13,"74,700","75,400","75,600","73,800",0,0%
2020- 09- 11,"75,800","76,400","76,800","75,100",3.93M,-1.69%
2020- 09- 10,"77,100","78,400","79,300","76,800",4.63M,0.39%
2020- 09- 09,"76,800","76,300","77,600","75,800",4.55M,-1.54%
2020- 09- 08,"78,000","78,700","79,700","76,100",5.06M,-0.51%
2020- 09- 07,"78,400","80,300","80,300","78,200",4.59M,-80.50%
2020- 09- 06,"78,400","80,300","80,300","78,200",0,0%
2020- 09- 04,"80,400","78,000","80,900","77,900",5.80M,-1.95%
2020- 09- 03,"82,000","83,100","83,200","80,800",3.67M,-0.49%
2020- 09- 02,"82,400","81,100","82,500","80,300",4.54M,2.62%
2020- 09- 01,"80,300","82,700","83,200","80,000",5.36M,-1.35%
2020- 08- 31,"81,400","82,100","84,100","80,200",8.09M,-79.93%
2020- 08- 30,"81,400","82,100","84,100","80,200",0,0%
2020- 08- 28,"81,100","82,700","83,200","80,000",7.49M,-1.22%
2020- 08- 27,"82,100","79,300","82,600","79,200",9.84M,4.72%
2020- 08- 26,"78,400","76,100","78,800","75,600",6.71M,2.89%
2020- 08- 25,"76,200","76,900","77,000","75,400",4.40M,0.26%
2020- 08- 24,"76,000","74,900","76,500","73,500",4.80M,-79.46%
2020- 08- 23,"76,000","74,900","76,500","73,500",0,0%
2020- 08- 21,"74,000","74,000","74,700","72,400",5.07M,1.51%
2020- 08- 20,"72,900","75,200","76,600","71,900",8.36M,-3.19%
2020- 08- 19,"75,300","76,900","77,000","74,400",6.77M,-0.40%
2020- 08- 18,"75,600","74,300","77,900","73,500",15.03M,-79.14%
2020- 08- 17,"75,600","74,300","77,900","73,500",0,0%
2020- 08- 14,"72,500","72,200","73,200","71,600",4.09M,0.55%
2020- 08- 13,"72,100","71,800","73,000","71,300",5.56M,1.84%
2020- 08- 12,"70,800","69,700","71,300","69,500",3.61M,0.43%
2020- 08- 11,"70,500","70,300","71,400","69,500",3.73M,-0.98%
2020- 08- 10,"71,200","69,200","71,700","68,300",5.37M,-79.83%
2020- 08- 09,"71,200","69,200","71,700","68,300",0,0%
2020- 08- 07,"70,600","73,600","74,000","70,100",9.44M,-3.02%
2020- 08- 06,"72,800","71,700","74,500","71,500",9.18M,-1.75%
2020- 08- 05,"74,100","73,200","74,200","72,500",5.31M,0.14%
2020- 08- 04,"74,000","75,700","76,800","72,200",8.51M,1.09%
2020- 08- 03,"73,200","69,500","73,200","69,400",8.06M,-78.69%
2020- 08- 02,"73,200","69,500","73,200","69,400",0,0%
2020- 07- 31,"68,700","67,200","68,800","67,100",5.35M,3.46%
2020- 07- 30,"66,400","67,200","67,400","66,300",3.03M,0.15%
2020- 07- 29,"66,300","65,800","66,600","65,000",3.07M,0.61%
2020- 07- 28,"65,900","66,400","67,200","65,700",4.33M,0.92%
2020- 07- 27,"65,300","64,200","65,900","64,100",2.99M,-79.88%
2020- 07- 26,"65,300","64,200","65,900","64,100",0,0%
2020- 07- 24,"64,900","65,000","66,600","64,400",4.49M,-1.52%
2020- 07- 23,"65,900","63,300","65,900","63,000",6.25M,3.62%
2020- 07- 22,"63,600","62,100","64,300","61,200",5.77M,0.63%
2020- 07- 21,"63,200","64,700","65,200","62,300",8.34M,1.94%
2020- 07- 20,"62,000","65,000","65,000","62,000",7.63M,-80.92%
2020- 07- 19,"62,000","65,000","65,000","62,000",0,0%
2020- 07- 17,"65,000","63,800","65,400","62,800",6.29M,0.93%
2020- 07- 16,"64,400","66,400","67,100","63,800",9.65M,-4.59%
2020- 07- 15,"67,500","68,800","69,900","66,400",7.39M,-1.60%
2020- 07- 14,"68,600","68,100","69,300","68,000",6.02M,-2.56%
2020- 07- 13,"70,400","71,800","72,200","69,000",6.93M,-0.98%
2020- 07- 10,"71,100","70,200","73,600","69,100",12.77M,0.00%
2020- 07- 09,"71,100","67,000","71,100","66,400",12.17M,8.38%
2020- 07- 08,"65,600","62,400","65,600","61,000",9.29M,5.64%
2020- 07- 07,"62,100","61,300","63,600","60,800",7.74M,3.33%
2020- 07- 06,"60,100","59,600","61,500","59,400",6.70M,-79.56%
2020- 07- 05,"60,100","59,600","61,500","59,400",0,0%
2020- 07- 03,"58,800","57,900","59,400","56,800",7.98M,2.98%
2020- 07- 02,"57,100","54,700","57,100","54,600",6.78M,5.94%
2020- 07- 01,"53,900","54,300","55,000","53,500",2.87M,0.75%
2020- 06- 30,"53,500","54,400","54,600","53,500",3.10M,0.00%
2020- 06- 29,"53,500","53,800","54,700","53,200",3.86M,-80.51%
2020- 06- 28,"53,500","53,800","54,700","53,200",0,0%
2020- 06- 26,"54,900","55,900","56,000","53,600",4.05M,0.00%
2020- 06- 25,"54,900","55,700","56,400","54,700",4.47M,-2.83%
2020- 06- 24,"56,500","56,300","56,800","55,000",5.38M,0.36%
2020- 06- 23,"56,300","55,800","57,800","55,400",10.80M,2.74%
2020- 06- 22,"54,800","52,700","55,200","52,100",10.00M,-79.20%
2020- 06- 21,"54,800","52,700","55,200","52,100",0,0%
2020- 06- 19,"52,700","53,500","53,900","52,400",4.55M,0.00%
2020- 06- 18,"52,700","52,900","53,400","52,100",4.84M,0.19%
2020- 06- 17,"52,600","52,300","53,600","51,600",5.78M,0.00%
2020- 06- 16,"52,600","52,100","52,600","51,600",4.46M,4.16%
2020- 06- 15,"50,500","53,200","54,200","50,000",7.68M,-81.02%
2020- 06- 14,"50,500","53,200","54,200","50,000",0,0%
2020- 06- 12,"53,200","51,300","53,600","51,200",8.39M,0.38%
2020- 06- 11,"53,000","52,800","53,600","52,200",8.59M,1.15%
2020- 06- 10,"52,400","51,300","52,700","51,300",7.84M,2.95%
2020- 06- 09,"50,900","51,100","51,900","50,500",4.16M,-0.78%
2020- 06- 08,"51,300","50,500","51,600","49,700",6.93M,-79.56%
2020- 06- 07,"51,300","50,500","51,600","49,700",0,0%
2020- 06- 05,"50,200","50,600","50,700","49,500",5.00M,-1.18%
2020- 06- 04,"50,800","49,500","51,400","49,400",6.12M,1.80%
2020- 06- 03,"49,900","51,900","52,300","49,500",11.45M,-3.85%
2020- 06- 02,"51,900","52,500","52,600","51,400",4.86M,-1.70%
2020- 06- 01,"52,800","52,700","53,200","51,900",5.38M,-79.96%
2020- 05- 31,"52,800","52,700","53,200","51,900",0,0%
2020- 05- 29,"52,700","52,700","53,500","51,500",8.16M,-1.31%
2020- 05- 28,"53,400","51,500","54,000","50,500",12.43M,2.50%
2020- 05- 27,"52,100","52,400","53,400","51,400",10.00M,-3.52%
2020- 05- 26,"54,000","54,700","55,900","52,200",16.18M,0.75%
2020- 05- 25,"53,600","50,200","54,000","49,800",13.17M,-78.30%
2020- 05- 24,"53,600","50,200","54,000","49,800",0,0%
2020- 05- 22,"49,400","47,500","49,700","47,000",9.38M,4.00%
2020- 05- 21,"47,500","47,500","48,000","46,900",7.01M,2.59%
2020- 05- 20,"46,300","44,700","46,900","44,400",8.77M,5.23%
2020- 05- 19,"44,000","44,300","44,500","42,800",6.53M,-0.45%
2020- 05- 18,"44,200","44,300","45,100","43,700",3.71M,-80.05%
2020- 05- 17,"44,200","44,300","45,100","43,700",0,0%
2020- 05- 15,"44,300","45,700","46,300","43,200",7.60M,-1.56%
2020- 05- 14,"45,000","43,200","45,600","42,800",7.27M,3.93%
2020- 05- 13,"43,300","42,300","43,300","42,300",5.55M,0.93%
2020- 05- 12,"42,900","41,800","43,300","41,200",7.80M,3.37%
2020- 05- 11,"41,500","41,400","42,300","41,300",5.23M,-79.85%
2020- 05- 10,"41,500","41,400","42,300","41,300",0,0%
2020- 05- 08,"41,200","41,300","42,000","40,800",7.01M,0.00%
2020- 05- 07,"41,200","39,900","41,500","39,700",13.10M,3.26%
2020- 05- 06,"39,900","37,800","40,000","37,600",10.13M,-78.61%
2020- 05- 05,"39,900","37,800","40,000","37,600",0,0%
2020- 05- 04,"37,300","36,300","38,000","36,000",5.09M,-79.73%
2020- 05- 03,"37,300","36,300","38,000","36,000",0,0%
2020- 04- 29,"36,800","36,800","37,300","36,500",3.29M,-0.54%
2020- 04- 28,"37,000","37,100","37,300","36,300",3.33M,0.54%
2020- 04- 27,"36,800","36,600","37,400","36,300",3.60M,-79.89%
2020- 04- 26,"36,800","36,600","37,400","36,300",0,0%
2020- 04- 24,"36,600","36,900","37,700","36,400",5.36M,-1.35%
2020- 04- 23,"37,100","36,300","37,300","36,100",7.00M,4.80%
2020- 04- 22,"35,400","34,800","35,400","34,300",3.42M,0.85%
2020- 04- 21,"35,100","35,300","35,500","33,700",6.14M,0.29%
2020- 04- 20,"35,000","34,500","35,800","34,400",4.29M,-79.65%
2020- 04- 19,"35,000","34,500","35,800","34,400",0,0%
2020- 04- 17,"34,400","33,800","34,500","33,500",4.72M,3.93%
2020- 04- 16,"33,100","31,800","33,400","31,700",5.01M,-79.25%
2020- 04- 15,"33,100","31,800","33,400","31,700",0,0%
2020- 04- 14,"31,900","31,900","32,100","31,600",2.15M,1.27%
2020- 04- 13,"31,500","32,200","32,200","31,400",2.34M,-80.43%
2020- 04- 12,"31,500","32,200","32,200","31,400",0,0%
2020- 04- 10,"32,200","31,700","32,300","31,400",3.76M,1.90%
2020- 04- 09,"31,600","32,200","32,200","31,500",3.57M,0.00%
2020- 04- 08,"31,600","31,800","32,100","31,600",3.67M,-1.25%
2020- 04- 07,"32,000","32,700","32,900","31,700",4.56M,-0.31%
2020- 04- 06,"32,100","31,700","32,200","31,500",4.02M,-79.62%
2020- 04- 05,"32,100","31,700","32,200","31,500",0,0%
2020- 04- 03,"31,500","31,700","31,800","31,000",2.72M,0.32%
2020- 04- 02,"31,400","30,400","31,400","29,800",5.18M,4.32%
2020- 04- 01,"30,100","31,200","31,700","30,000",3.92M,-3.22%
2020- 03- 31,"31,100","31,000","31,800","30,400",5.19M,1.63%
2020- 03- 30,"30,600","29,900","30,900","29,500",3.16M,-79.93%
2020- 03- 29,"30,600","29,900","30,900","29,500",0,0%
2020- 03- 27,"30,500","31,300","31,400","29,800",4.78M,1.33%
2020- 03- 26,"30,100","31,000","31,200","30,000",4.15M,-2.59%
2020- 03- 25,"30,900","32,100","32,500","30,200",6.41M,0.00%
2020- 03- 24,"30,900","30,100","31,000","29,400",6.29M,7.67%
2020- 03- 23,"28,700","27,600","29,600","27,500",7.82M,-80.80%
2020- 03- 22,"28,700","27,600","29,600","27,500",0,0%
2020- 03- 20,"29,900","27,600","30,200","26,900",8.78M,11.57%
