"Date","Price","Open","High","Low","Vol.","Change %"
"2022- 04- 21","309,500","310,500","311,000","306,000","799.63K","-1.90%"
"2022- 04- 20","315,500","315,500","317,000","312,000","491.62K","1.12%"
"2022- 04- 19","312,000","308,000","314,000","307,500","365.86K","1.79%"
"2022- 04- 18","306,500","306,000","308,000","305,000","207.77K","-0.65%"
"2022- 04- 17","308,500","308,500","308,500","308,500","","0.00%"
"2022- 04- 15","308,500","309,000","314,000","305,500","368.69K","-1.44%"
"2022- 04- 14","313,000","311,500","315,500","308,500","459.09K","0.81%"
"2022- 04- 13","310,500","306,000","311,500","304,000","516.80K","0.65%"
"2022- 04- 12","308,500","306,000","311,000","305,000","464.93K","-1.44%"
"2022- 04- 11","313,000","311,000","313,000","308,000","504.23K","-1.11%"
"2022- 04- 10","316,500","316,500","316,500","316,500","","0.00%"
"2022- 04- 08","316,500","322,000","324,500","311,500","622.90K","-1.40%"
"2022- 04- 07","321,000","323,000","328,500","321,000","491.22K","-2.73%"
"2022- 04- 06","330,000","336,500","338,000","329,000","640.82K","-3.65%"
"2022- 04- 05","342,500","340,500","343,000","338,000","388.08K","1.33%"
"2022- 04- 04","338,000","335,500","339,000","332,000","283.20K","0.75%"
"2022- 04- 03","335,500","335,500","335,500","335,500","","0.00%"
"2022- 04- 01","335,500","340,000","340,500","335,500","421.03K","-1.47%"
"2022- 03- 31","340,500","341,500","342,000","338,500","403.36K","0.44%"
"2022- 03- 30","339,000","342,000","342,000","337,000","453.20K","1.50%"
"2022- 03- 29","334,000","334,500","338,000","332,000","321.59K","0.75%"
"2022- 03- 28","331,500","329,500","332,500","324,000","353.98K","-0.45%"
"2022- 03- 27","333,000","333,000","333,000","333,000","","0.00%"
"2022- 03- 25","333,000","339,500","340,000","332,500","556.34K","-2.06%"
"2022- 03- 24","340,000","339,500","342,000","335,000","525.85K","-1.59%"
"2022- 03- 23","345,500","343,000","347,500","341,500","502.52K","1.77%"
"2022- 03- 22","339,500","340,000","341,000","336,000","300.20K","0.15%"
"2022- 03- 21","339,000","347,500","347,500","336,000","397.32K","-1.60%"
"2022- 03- 20","344,500","344,500","344,500","344,500","","0.00%"
"2022- 03- 18","344,500","345,000","346,500","341,500","709.14K","0.00%"
"2022- 03- 17","344,500","337,500","348,000","337,500","1.07M","4.24%"
"2022- 03- 16","330,500","333,500","334,000","324,000","583.22K","0.92%"
"2022- 03- 15","327,500","328,500","335,000","326,000","609.87K","-0.46%"
"2022- 03- 14","329,000","328,500","338,000","325,000","678.05K","0.00%"
"2022- 03- 13","329,000","329,000","329,000","329,000","","0.00%"
"2022- 03- 11","329,000","330,000","332,000","323,000","734.60K","-0.45%"
"2022- 03- 10","330,500","319,000","337,000","316,000","1.49M","8.54%"
"2022- 03- 08","304,500","302,000","309,500","301,500","524.17K","-0.81%"
"2022- 03- 07","307,000","309,000","309,500","305,000","532.99K","-3.31%"
"2022- 03- 06","317,500","317,500","317,500","317,500","","0.00%"
"2022- 03- 04","317,500","325,500","326,000","317,000","340.52K","-2.46%"
"2022- 03- 03","325,500","319,000","327,000","318,500","579.96K","2.68%"
"2022- 03- 02","317,000","319,000","319,500","312,000","539.70K","-0.31%"
"2022- 03- 01","318,000","318,000","318,000","318,000","","0.00%"
"2022- 02- 28","318,000","312,000","318,500","310,500","541.04K","1.11%"
"2022- 02- 27","314,500","314,500","314,500","314,500","","0.00%"
"2022- 02- 25","314,500","308,000","317,500","305,000","808.47K","3.97%"
"2022- 02- 24","302,500","305,000","306,000","300,000","661.10K","-2.10%"
"2022- 02- 23","309,000","316,000","316,500","308,500","439.90K","-1.28%"
"2022- 02- 22","313,000","309,500","313,000","308,000","482.47K","-1.57%"
"2022- 02- 21","318,000","311,000","318,500","308,000","548.50K","0.00%"
"2022- 02- 20","318,000","318,000","318,000","318,000","","0.00%"
"2022- 02- 18","318,000","319,500","320,000","315,500","546.71K","-2.00%"
"2022- 02- 17","324,500","325,000","328,000","319,000","480.57K","0.00%"
"2022- 02- 16","324,500","322,500","325,500","320,000","440.97K","1.88%"
"2022- 02- 15","318,500","325,000","325,500","316,000","333.85K","-1.09%"
"2022- 02- 14","322,000","326,000","327,000","318,000","423.21K","-1.68%"
"2022- 02- 13","327,500","327,500","327,500","327,500","","0.00%"
"2022- 02- 11","327,500","326,500","330,500","323,500","449.38K","-1.21%"
"2022- 02- 10","331,500","326,500","337,500","326,500","699.74K","1.69%"
"2022- 02- 09","326,000","324,000","327,000","322,000","376.67K","1.24%"
"2022- 02- 08","322,000","329,000","329,500","320,000","426.67K","-1.53%"
"2022- 02- 07","327,000","328,500","329,000","320,500","487.58K","-0.15%"
"2022- 02- 06","327,500","327,500","327,500","327,500","","0.00%"
"2022- 02- 04","327,500","321,500","329,500","321,000","544.28K","2.18%"
"2022- 02- 03","320,500","325,500","326,000","320,000","883.13K","3.39%"
"2022- 01- 28","310,000","297,000","311,000","297,000","970.19K","2.31%"
"2022- 01- 27","303,000","307,000","315,500","303,000","938.56K","-3.19%"
"2022- 01- 26","313,000","318,500","321,000","312,000","806.38K","-2.80%"
"2022- 01- 25","322,000","329,500","331,500","318,000","797.63K","-1.98%"
"2022- 01- 24","328,500","333,000","334,000","327,500","491.54K","-1.35%"
"2022- 01- 23","333,000","333,000","333,000","333,000","","0.00%"
"2022- 01- 21","333,000","330,500","340,500","330,000","579.67K","-0.60%"
"2022- 01- 20","335,000","331,000","336,500","326,500","692.65K","0.75%"
"2022- 01- 19","332,500","330,000","334,000","328,000","743.98K","-1.63%"
"2022- 01- 18","338,000","346,500","348,000","335,500","438.03K","-1.60%"
"2022- 01- 17","343,500","340,500","346,500","339,500","416.59K","0.44%"
"2022- 01- 16","342,000","342,000","342,000","342,000","","0.00%"
"2022- 01- 14","342,000","341,000","342,500","335,500","503.52K","-1.72%"
"2022- 01- 13","348,000","348,000","352,000","344,000","658.25K","0.72%"
"2022- 01- 12","345,500","339,500","352,500","339,500","1.05M","3.13%"
"2022- 01- 11","335,000","336,000","344,500","334,500","786.47K","0.00%"
"2022- 01- 10","335,000","339,000","339,500","329,000","813.55K","-0.89%"
"2022- 01- 09","338,000","338,000","338,000","338,000","","0.00%"
"2022- 01- 07","338,000","338,000","343,500","337,000","753.66K","-0.15%"
"2022- 01- 06","338,500","348,500","349,500","337,500","1.24M","-4.65%"
"2022- 01- 05","355,000","362,000","362,000","352,000","1.13M","-2.87%"
"2022- 01- 04","365,500","376,000","376,000","365,000","801.46K","-2.79%"
"2022- 01- 03","376,000","379,000","381,000","375,500","376.19K","-0.66%"
"2021- 12- 30","378,500","381,000","382,000","376,000","366.31K","-0.92%"
"2021- 12- 29","382,000","389,000","389,000","382,000","351.97K","-0.65%"
"2021- 12- 28","384,500","380,000","385,500","378,000","529.42K","1.05%"
"2021- 12- 27","380,500","384,500","384,500","380,000","226.05K","-0.91%"
"2021- 12- 26","384,000","384,000","384,000","384,000","","0.00%"
"2021- 12- 24","384,000","378,000","388,000","378,000","412.02K","1.59%"
"2021- 12- 23","378,000","379,500","380,500","374,500","353.50K","-0.13%"
"2021- 12- 22","378,500","376,000","380,000","375,500","262.53K","0.93%"
"2021- 12- 21","375,000","370,000","379,000","370,000","423.57K","0.54%"
"2021- 12- 20","373,000","381,500","383,000","373,000","626.85K","-2.99%"
"2021- 12- 19","384,500","384,500","384,500","384,500","","0.00%"
"2021- 12- 17","384,500","387,000","387,500","383,500","471.16K","-0.77%"
"2021- 12- 16","387,500","389,500","395,500","384,500","542.54K","0.00%"
"2021- 12- 15","387,500","387,000","390,000","387,000","289.15K","-1.15%"
"2021- 12- 14","392,000","388,500","392,500","387,000","318.82K","0.38%"
"2021- 12- 13","390,500","398,000","398,000","390,000","345.84K","-1.14%"
"2021- 12- 10","395,000","394,000","396,500","393,500","219.06K","-1.13%"
"2021- 12- 09","399,500","397,000","399,500","394,000","747.26K","1.14%"
"2021- 12- 08","395,000","395,000","399,500","394,000","474.85K","1.02%"
"2021- 12- 07","391,000","390,500","392,500","388,500","376.47K","-0.26%"
"2021- 12- 06","392,000","400,500","400,500","389,500","450.48K","-2.49%"
"2021- 12- 05","402,000","402,000","402,000","402,000","","0.00%"
"2021- 12- 03","402,000","397,500","402,000","394,500","491.79K","0.88%"
"2021- 12- 02","398,500","382,500","399,000","382,000","610.19K","2.18%"
"2021- 12- 01","390,000","385,000","392,500","382,000","547.85K","2.36%"
"2021- 11- 30","381,000","391,000","392,500","381,000","1.04M","-1.42%"
"2021- 11- 29","386,500","386,500","391,500","382,500","455.34K","-0.77%"
"2021- 11- 28","389,500","389,500","389,500","389,500","","0.00%"
"2021- 11- 26","389,500","394,000","395,500","388,000","468.25K","-1.89%"
"2021- 11- 25","397,000","400,000","401,000","395,500","320.42K","0.51%"
"2021- 11- 24","395,000","399,000","401,000","392,000","552.45K","-1.25%"
"2021- 11- 23","400,000","401,000","405,000","399,500","670.97K","-2.44%"
"2021- 11- 22","410,000","403,000","411,500","400,500","554.34K","1.49%"
"2021- 11- 21","404,000","404,000","404,000","404,000","","0.00%"
"2021- 11- 19","404,000","407,000","410,000","404,000","412.61K","-0.74%"
"2021- 11- 18","407,000","403,500","413,000","402,000","695.01K","1.50%"
"2021- 11- 17","401,000","406,000","406,500","399,000","534.39K","-1.11%"
"2021- 11- 16","405,500","410,000","412,500","405,000","464.29K","-1.34%"
"2021- 11- 15","411,000","409,000","412,500","408,000","331.22K","0.49%"
"2021- 11- 14","409,000","409,000","409,000","409,000","","0.00%"
"2021- 11- 12","409,000","407,500","412,500","403,500","411.17K","0.49%"
"2021- 11- 11","407,000","411,000","413,000","405,000","553.89K","-1.81%"
"2021- 11- 10","414,500","415,500","419,000","411,000","393.47K","-0.72%"
"2021- 11- 09","417,500","409,500","419,000","408,500","540.12K","2.33%"
"2021- 11- 08","408,000","414,500","415,500","405,500","332.08K","-0.61%"
"2021- 11- 07","410,500","410,500","410,500","410,500","","0.00%"
"2021- 11- 05","410,500","411,500","415,000","405,000","308.69K","-0.24%"
"2021- 11- 04","411,500","409,500","415,500","406,500","533.71K","2.24%"
"2021- 11- 03","402,500","410,000","411,000","400,000","365.67K","-1.83%"
"2021- 11- 02","410,000","409,500","414,500","409,000","349.52K","0.37%"
"2021- 11- 01","408,500","407,000","411,500","404,000","336.40K","0.37%"
"2021- 10- 31","407,000","407,000","407,000","407,000","","0.00%"
"2021- 10- 29","407,000","413,000","414,500","405,500","466.14K","-1.45%"
"2021- 10- 28","413,000","419,000","419,500","411,500","487.81K","-0.36%"
"2021- 10- 27","414,500","415,000","419,000","411,500","495.12K","0.48%"
"2021- 10- 26","412,500","402,500","413,500","402,500","467.63K","2.48%"
"2021- 10- 25","402,500","408,500","413,000","401,500","460.93K","-1.23%"
"2021- 10- 24","407,500","407,500","407,500","407,500","","0.00%"
"2021- 10- 22","407,500","411,500","411,500","402,500","394.35K","-0.73%"
"2021- 10- 21","410,500","407,500","412,000","404,000","474.36K","0.74%"
"2021- 10- 20","407,500","411,500","417,000","407,000","590.02K","0.00%"
"2021- 10- 19","407,500","400,000","408,000","398,500","557.08K","2.77%"
"2021- 10- 18","396,500","395,000","399,500","389,000","448.03K","0.76%"
"2021- 10- 17","393,500","393,500","393,500","393,500","","0.00%"
"2021- 10- 15","393,500","400,000","400,000","392,000","443.19K","-0.38%"
"2021- 10- 14","395,000","387,500","396,000","385,500","686.17K","3.40%"
"2021- 10- 13","382,000","372,500","383,000","372,000","575.52K","2.69%"
"2021- 10- 12","372,000","384,500","387,000","372,000","804.96K","-4.25%"
"2021- 10- 11","388,500","388,500","388,500","388,500","","0.00%"
"2021- 10- 08","388,500","397,500","397,500","388,000","534.51K","-1.27%"
"2021- 10- 07","393,500","380,500","394,000","378,000","807.09K","5.50%"
"2021- 10- 06","373,000","373,000","383,500","371,500","822.24K","0.67%"
"2021- 10- 05","370,500","378,500","380,000","370,000","787.51K","-3.01%"
"2021- 10- 04","382,000","382,000","382,000","382,000","","0.00%"
"2021- 10- 01","382,000","388,500","389,500","381,500","391.94K","-1.55%"
"2021- 09- 30","388,000","383,000","390,000","381,000","608.70K","0.26%"
"2021- 09- 29","387,000","380,500","390,000","380,000","662.90K","-1.40%"
"2021- 09- 28","392,500","399,500","400,000","391,000","839.76K","-2.61%"
"2021- 09- 27","403,000","406,000","407,500","401,000","454.49K","-0.62%"
"2021- 09- 26","405,500","405,500","405,500","405,500","","0.00%"
"2021- 09- 24","405,500","398,500","406,000","398,000","572.57K","1.38%"
"2021- 09- 23","400,000","400,500","401,500","397,500","611.03K","-0.74%"
"2021- 09- 22","403,000","403,000","403,000","403,000","","0.00%"
"2021- 09- 17","403,000","404,500","405,000","397,500","544.85K","0.25%"
"2021- 09- 16","402,000","405,000","410,000","401,000","613.43K","0.37%"
"2021- 09- 15","400,500","403,000","409,500","400,000","706.02K","-0.50%"
"2021- 09- 14","402,500","403,500","406,500","393,500","1.62M","-1.35%"
"2021- 09- 13","408,000","405,000","414,000","402,500","768.97K","-0.49%"
"2021- 09- 12","410,000","410,000","410,000","410,000","","0.00%"
"2021- 09- 10","410,000","398,000","416,500","398,000","1.32M","2.76%"
"2021- 09- 09","399,000","400,500","406,000","396,000","1.84M","-2.56%"
"2021- 09- 08","409,500","437,500","439,000","408,000","2.44M","-7.87%"
"2021- 09- 07","444,500","450,500","453,000","444,000","353.69K","-2.09%"
"2021- 09- 06","454,000","452,500","454,500","445,500","367.51K","0.33%"
"2021- 09- 05","452,500","452,500","452,500","452,500","","0.00%"
"2021- 09- 03","452,500","442,500","452,500","441,000","644.05K","2.26%"
"2021- 09- 02","442,500","445,500","448,500","439,500","430.36K","-0.56%"
"2021- 09- 01","445,000","442,000","448,500","436,500","652.24K","1.37%"
"2021- 08- 31","439,000","430,000","439,500","427,000","737.24K","2.57%"
"2021- 08- 30","428,000","425,500","429,000","423,000","398.22K","1.90%"
"2021- 08- 29","420,000","420,000","420,000","420,000","","0.00%"
"2021- 08- 27","420,000","422,000","423,500","416,500","553.60K","-0.83%"
"2021- 08- 26","423,500","427,500","430,500","420,000","644.08K","-1.63%"
"2021- 08- 25","430,500","434,000","439,000","427,000","627.99K","-1.60%"
"2021- 08- 24","437,500","435,000","439,000","431,500","545.60K","1.86%"
"2021- 08- 23","429,500","428,000","436,000","423,500","514.97K","1.66%"
"2021- 08- 22","422,500","422,500","422,500","422,500","","0.00%"
"2021- 08- 20","422,500","425,000","432,000","421,000","586.39K","-0.47%"
"2021- 08- 19","424,500","431,000","434,000","424,500","501.09K","-1.05%"
"2021- 08- 18","429,000","429,500","433,500","421,500","462.36K","0.12%"
"2021- 08- 17","428,500","435,500","437,500","420,000","761.30K","-1.83%"
"2021- 08- 16","436,500","436,500","436,500","436,500","","0.00%"
"2021- 08- 13","436,500","445,000","446,000","433,000","479.20K","-0.91%"
"2021- 08- 12","440,500","448,000","448,500","438,000","669.26K","-1.01%"
"2021- 08- 11","445,000","445,000","449,000","442,000","445.40K","-0.34%"
"2021- 08- 10","446,500","446,000","453,500","442,500","460.97K","-0.22%"
"2021- 08- 09","447,500","438,000","449,000","435,000","526.45K","0.67%"
"2021- 08- 08","444,500","444,500","444,500","444,500","","0.00%"
"2021- 08- 06","444,500","443,000","447,500","440,500","415.29K","0.45%"
"2021- 08- 05","442,500","442,000","451,500","438,500","743.00K","2.19%"
"2021- 08- 04","433,000","425,000","434,500","423,000","544.51K","1.17%"
"2021- 08- 03","428,000","439,000","439,000","422,000","792.23K","-1.27%"
"2021- 08- 02","433,500","429,000","437,000","428,500","550.07K","0.00%"
"2021- 08- 01","433,500","433,500","433,500","433,500","","0.00%"
"2021- 07- 30","433,500","438,000","440,500","433,000","620.15K","-1.37%"
"2021- 07- 29","439,500","444,000","445,000","438,500","554.13K","-0.57%"
"2021- 07- 28","442,000","446,000","447,000","440,000","908.60K","-2.21%"
"2021- 07- 27","452,000","457,500","463,000","452,000","751.60K","0.00%"
"2021- 07- 26","452,000","460,000","465,000","447,500","851.85K","0.00%"
"2021- 07- 25","452,000","452,000","452,000","452,000","","0.00%"
"2021- 07- 23","452,000","443,500","454,500","441,000","1.06M","2.73%"
"2021- 07- 22","440,000","433,000","445,000","429,000","1.03M","2.80%"
"2021- 07- 21","428,000","443,000","446,000","428,000","880.87K","-2.51%"
"2021- 07- 20","439,000","438,500","441,500","431,000","786.75K","-0.90%"
"2021- 07- 19","443,000","443,000","449,500","438,500","695.34K","-0.89%"
"2021- 07- 18","447,000","447,000","447,000","447,000","","0.00%"
"2021- 07- 16","447,000","448,000","461,000","443,000","1.24M","-0.45%"
"2021- 07- 15","449,000","446,500","452,500","439,500","947.58K","1.13%"
"2021- 07- 14","444,000","436,000","444,500","436,000","929.98K","0.68%"
"2021- 07- 13","441,000","421,000","442,000","419,000","1.49M","5.38%"
"2021- 07- 12","418,500","418,500","421,500","413,000","473.47K","0.72%"
"2021- 07- 11","415,500","415,500","415,500","415,500","","0.00%"
"2021- 07- 09","415,500","420,000","424,000","408,000","1.09M","-1.54%"
"2021- 07- 08","422,000","419,000","431,500","418,500","1.13M","1.08%"
"2021- 07- 07","417,500","411,000","419,000","410,500","659.22K","1.95%"
"2021- 07- 06","409,500","411,500","412,500","408,000","341.75K","-0.12%"
"2021- 07- 05","410,000","415,500","418,000","408,500","491.57K","-0.97%"
"2021- 07- 04","414,000","414,000","414,000","414,000","","0.00%"
"2021- 07- 02","414,000","412,500","418,500","407,000","515.44K","0.24%"
"2021- 07- 01","413,000","418,000","423,500","410,500","589.18K","-1.08%"
"2021- 06- 30","417,500","415,000","425,000","409,000","947.74K","1.46%"
"2021- 06- 29","411,500","409,500","411,500","406,000","570.50K","0.86%"
"2021- 06- 28","408,000","406,000","413,000","403,000","618.92K","-0.49%"
"2021- 06- 27","410,000","410,000","410,000","410,000","","0.00%"
"2021- 06- 25","410,000","420,000","420,000","405,000","1.38M","-2.26%"
"2021- 06- 24","419,500","430,000","436,000","413,000","2.14M","-0.94%"
"2021- 06- 23","423,500","393,000","427,000","392,500","2.69M","8.31%"
"2021- 06- 22","391,000","400,000","400,500","391,000","698.60K","-1.51%"
"2021- 06- 21","397,000","398,000","402,000","392,000","806.61K","-0.25%"
"2021- 06- 20","398,000","398,000","398,000","398,000","","0.00%"
"2021- 06- 18","398,000","391,500","400,500","391,000","1.23M","2.18%"
"2021- 06- 17","389,500","389,500","394,500","385,000","668.12K","-0.38%"
"2021- 06- 16","391,000","384,500","395,000","383,000","787.06K","1.03%"
"2021- 06- 15","387,000","387,000","389,000","381,500","623.25K","0.00%"
"2021- 06- 14","387,000","377,500","388,000","375,500","1.20M","3.89%"
"2021- 06- 13","372,500","372,500","372,500","372,500","","0.00%"
"2021- 06- 11","372,500","378,000","378,500","367,500","654.81K","-0.27%"
"2021- 06- 10","373,500","365,000","377,000","361,500","1.50M","4.18%"
"2021- 06- 09","358,500","360,500","363,500","358,500","360.13K","-1.10%"
"2021- 06- 08","362,500","361,500","365,500","361,500","370.11K","0.00%"
"2021- 06- 07","362,500","358,500","364,000","357,000","392.49K","1.54%"
"2021- 06- 06","357,000","357,000","357,000","357,000","","0.00%"
"2021- 06- 04","357,000","360,500","360,500","355,000","431.95K","-1.38%"
"2021- 06- 03","362,000","362,500","365,000","361,000","291.11K","-0.28%"
"2021- 06- 02","363,000","367,000","369,000","362,000","395.88K","-1.09%"
"2021- 06- 01","367,000","362,500","368,500","362,500","402.95K","1.24%"
"2021- 05- 31","362,500","359,500","364,000","357,000","396.27K","1.26%"
"2021- 05- 30","358,000","358,000","358,000","358,000","","0.00%"
"2021- 05- 28","358,000","361,500","361,500","355,500","437.51K","0.00%"
"2021- 05- 27","358,000","363,000","363,500","353,500","889.88K","-1.38%"
"2021- 05- 26","363,000","359,500","366,500","359,500","542.18K","1.40%"
"2021- 05- 25","358,000","355,500","358,000","352,500","430.79K","0.70%"
"2021- 05- 24","355,500","356,500","358,500","353,000","360.89K","-1.25%"
"2021- 05- 23","360,000","360,000","360,000","360,000","","0.00%"
"2021- 05- 21","360,000","355,000","360,000","353,500","615.67K","2.56%"
"2021- 05- 20","351,000","351,500","355,000","348,500","528.61K","0.43%"
"2021- 05- 19","349,500","349,500","349,500","349,500","","0.00%"
"2021- 05- 18","349,500","347,000","349,500","345,000","443.58K","1.60%"
"2021- 05- 17","344,000","345,500","349,000","341,000","452.29K","0.44%"
"2021- 05- 16","342,500","342,500","342,500","342,500","","0.00%"
"2021- 05- 14","342,500","338,000","344,500","337,500","458.51K","1.48%"
"2021- 05- 13","337,500","337,500","341,500","334,500","920.84K","-1.60%"
"2021- 05- 12","343,000","349,500","350,500","340,500","1.05M","-1.72%"
"2021- 05- 11","349,000","356,500","358,000","347,500","1.41M","-3.59%"
"2021- 05- 10","362,000","362,500","364,000","360,000","529.29K","0.28%"
"2021- 05- 09","361,000","361,000","361,000","361,000","","0.00%"
"2021- 05- 07","361,000","360,500","364,000","360,000","444.58K","-0.14%"
"2021- 05- 06","361,500","360,500","364,500","359,500","607.84K","-0.82%"
"2021- 05- 05","364,500","364,500","364,500","364,500","","0.00%"
"2021- 05- 04","364,500","366,000","367,000","360,500","390.99K","0.41%"
"2021- 05- 03","363,000","366,000","370,500","360,500","505.60K","0.97%"
"2021- 05- 02","359,500","359,500","359,500","359,500","","0.00%"
"2021- 04- 30","359,500","366,000","366,000","353,500","1.02M","-1.91%"
"2021- 04- 29","366,500","373,500","377,500","366,000","739.98K","-1.87%"
"2021- 04- 28","373,500","381,500","382,000","373,000","483.91K","-1.71%"
"2021- 04- 27","380,000","378,000","381,500","376,000","391.15K","0.66%"
"2021- 04- 26","377,500","376,500","379,000","374,500","482.63K","-0.13%"
"2021- 04- 25","378,000","378,000","378,000","378,000","","0.00%"
"2021- 04- 23","378,000","377,500","379,500","374,000","502.69K","-0.66%"
"2021- 04- 22","380,500","382,000","384,500","380,000","392.52K","0.00%"
"2021- 04- 21","380,500","389,000","389,000","380,500","831.47K","-2.69%"
"2021- 04- 20","391,000","389,000","391,500","387,500","414.21K","0.26%"
"2021- 04- 19","390,000","391,500","393,500","388,500","447.01K","-0.38%"
"2021- 04- 18","391,500","391,500","391,500","391,500","","0.00%"
"2021- 04- 16","391,500","394,500","395,000","391,000","421.13K","0.13%"
"2021- 04- 15","391,000","391,500","398,500","386,500","886.09K","-0.13%"
"2021- 04- 14","391,500","391,500","398,000","390,000","754.19K","0.77%"
"2021- 04- 13","388,500","384,000","389,000","382,000","584.21K","0.78%"
"2021- 04- 12","385,500","384,500","393,000","383,000","673.46K","0.52%"
"2021- 04- 11","383,500","383,500","383,500","383,500","","0.00%"
"2021- 04- 09","383,500","382,000","385,000","381,500","463.51K","0.52%"
"2021- 04- 08","381,500","384,500","387,000","380,000","623.35K","-0.78%"
"2021- 04- 07","384,500","390,500","391,000","381,500","576.79K","-1.03%"
"2021- 04- 06","388,500","378,500","391,000","378,000","991.81K","3.05%"
"2021- 04- 05","377,000","379,500","380,000","374,500","418.51K","-0.66%"
"2021- 04- 04","379,500","379,500","379,500","379,500","","0.00%"
"2021- 04- 02","379,500","381,500","382,500","378,000","473.84K","0.26%"
"2021- 04- 01","378,500","375,500","379,000","372,000","545.73K","0.40%"
"2021- 03- 31","377,000","379,500","383,000","377,000","556.28K","0.13%"
"2021- 03- 30","376,500","373,500","381,000","373,500","621.62K","1.21%"
"2021- 03- 29","372,000","383,500","384,000","372,000","874.26K","-2.87%"
"2021- 03- 28","383,000","383,000","383,000","383,000","","0.00%"
"2021- 03- 26","383,000","380,000","383,000","377,000","689.12K","0.79%"
"2021- 03- 25","380,000","381,500","384,000","378,000","667.73K","-1.81%"
"2021- 03- 24","387,000","380,000","387,000","376,000","745.84K","0.26%"
"2021- 03- 23","386,000","397,000","399,000","384,000","1.06M","-2.65%"
"2021- 03- 22","396,500","402,500","405,500","393,000","902.88K","-1.37%"
"2021- 03- 21","402,000","402,000","402,000","402,000","","0.00%"
"2021- 03- 19","402,000","397,000","407,500","395,000","1.19M","-0.37%"
"2021- 03- 18","403,500","388,500","410,000","386,500","1.79M","5.22%"
"2021- 03- 17","383,500","388,000","391,500","380,500","549.30K","-0.52%"
"2021- 03- 16","385,500","384,500","389,500","384,000","567.93K","0.65%"
"2021- 03- 15","383,000","382,000","385,500","377,500","605.43K","0.66%"
"2021- 03- 14","380,500","380,500","380,500","380,500","","0.00%"
"2021- 03- 12","380,500","396,000","396,000","378,500","959.24K","1.87%"
"2021- 03- 11","373,500","372,500","377,500","366,000","1.01M","0.40%"
"2021- 03- 10","372,000","373,000","378,000","368,000","943.62K","2.90%"
"2021- 03- 09","361,500","366,500","371,500","350,000","1.28M","-1.90%"
"2021- 03- 08","368,500","382,000","386,000","366,500","1.02M","-2.38%"
"2021- 03- 07","377,500","377,500","377,500","377,500","","0.00%"
"2021- 03- 05","377,500","386,000","386,500","371,000","1.57M","-3.58%"
"2021- 03- 04","391,500","392,000","401,000","389,000","1.44M","-2.00%"
"2021- 03- 03","399,500","379,000","399,500","377,500","1.22M","5.83%"
"2021- 03- 02","377,500","389,000","390,000","375,500","1.13M","0.67%"
"2021- 03- 01","375,000","375,000","375,000","375,000","","0.00%"
"2021- 02- 26","375,000","372,000","378,500","368,500","1.15M","-2.09%"
"2021- 02- 25","383,000","380,500","384,500","374,500","750.45K","2.41%"
"2021- 02- 24","374,000","389,500","391,500","374,000","1.02M","-4.23%"
"2021- 02- 23","390,500","379,000","394,500","378,500","1.02M","1.03%"
"2021- 02- 22","386,500","400,000","405,500","384,500","1.27M","-2.89%"
"2021- 02- 21","398,000","398,000","398,000","398,000","","0.00%"
"2021- 02- 19","398,000","387,000","398,500","385,500","1.04M","2.58%"
"2021- 02- 18","388,000","391,500","400,000","386,500","1.01M","-1.02%"
"2021- 02- 17","392,000","396,500","396,500","386,000","1.16M","-0.51%"
"2021- 02- 16","394,000","391,500","405,000","390,000","1.49M","2.20%"
"2021- 02- 15","385,500","383,500","388,000","378,000","1.17M","5.18%"
"2021- 02- 14","366,500","366,500","366,500","366,500","","0.00%"
"2021- 02- 10","366,500","365,000","368,500","359,000","1.14M","2.23%"
"2021- 02- 09","358,500","359,500","362,000","355,000","665.84K","0.28%"
"2021- 02- 08","357,500","361,500","364,500","357,000","710.09K","-1.38%"
"2021- 02- 07","362,500","362,500","362,500","362,500","","0.00%"
"2021- 02- 05","362,500","363,500","371,500","356,500","979.48K","1.26%"
"2021- 02- 04","358,000","368,000","368,500","356,000","1.15M","-3.37%"
"2021- 02- 03","370,500","366,500","371,000","361,000","1.14M","2.21%"
"2021- 02- 02","362,500","358,000","373,000","353,000","1.94M","4.17%"
"2021- 02- 01","348,000","346,500","352,500","341,500","984.86K","1.46%"
"2021- 01- 31","343,000","343,000","343,000","343,000","","0.00%"
"2021- 01- 29","343,000","362,000","362,000","340,500","1.60M","-3.38%"
"2021- 01- 28","355,000","336,000","366,000","335,000","2.27M","3.95%"
"2021- 01- 27","341,500","347,000","352,000","339,500","1.10M","-0.15%"
"2021- 01- 26","342,000","350,500","351,000","338,000","1.24M","-2.01%"
"2021- 01- 25","349,000","349,000","353,000","340,000","1.57M","1.60%"
"2021- 01- 24","343,500","343,500","343,500","343,500","","0.00%"
"2021- 01- 22","343,500","332,000","350,000","326,000","3.26M","6.51%"
"2021- 01- 21","322,500","316,500","326,000","316,000","1.93M","4.71%"
"2021- 01- 20","308,000","313,500","313,500","302,000","880.23K","0.00%"
"2021- 01- 19","308,000","303,500","310,500","299,500","874.33K","2.50%"
"2021- 01- 18","300,500","304,500","308,500","300,000","862.15K","-1.80%"
"2021- 01- 17","306,000","306,000","306,000","306,000","","0.00%"
"2021- 01- 15","306,000","320,500","323,000","305,500","1.10M","-3.77%"
"2021- 01- 14","318,000","318,500","326,000","314,000","1.55M","1.27%"
